release,brickid,brickname,objid,brick_primary,type,ra,dec,ra_ivar,dec_ivar,bx,by,dchisq,ebv,mjd_min,mjd_max,flux_u,flux_g,flux_r,flux_i,flux_z,flux_Y,flux_w1,flux_w2,flux_w3,flux_w4,flux_ivar_u,flux_ivar_g,flux_ivar_r,flux_ivar_i,flux_ivar_z,flux_ivar_Y,flux_ivar_w1,flux_ivar_w2,flux_ivar_w3,flux_ivar_w4,apflux_u,apflux_g,apflux_r,apflux_i,apflux_z,apflux_Y,apflux_resid_u,apflux_resid_g,apflux_resid_r,apflux_resid_i,apflux_resid_z,apflux_resid_Y,apflux_ivar_u,apflux_ivar_g,apflux_ivar_r,apflux_ivar_i,apflux_ivar_z,apflux_ivar_Y,mw_transmission_u,mw_transmission_g,mw_transmission_r,mw_transmission_i,mw_transmission_z,mw_transmission_Y,mw_transmission_w1,mw_transmission_w2,mw_transmission_w3,mw_transmission_w4,nobs_u,nobs_g,nobs_r,nobs_i,nobs_z,nobs_Y,nobs_w1,nobs_w2,nobs_w3,nobs_w4,rchisq_u,rchisq_g,rchisq_r,rchisq_i,rchisq_z,rchisq_Y,rchisq_w1,rchisq_w2,rchisq_w3,rchisq_w4,fracflux_u,fracflux_g,fracflux_r,fracflux_i,fracflux_z,fracflux_Y,fracflux_w1,fracflux_w2,fracflux_w3,fracflux_w4,fracmasked_u,fracmasked_g,fracmasked_r,fracmasked_i,fracmasked_z,fracmasked_Y,fracin_u,fracin_g,fracin_r,fracin_i,fracin_z,fracin_Y,anymask_u,anymask_g,anymask_r,anymask_i,anymask_z,anymask_Y,allmask_u,allmask_g,allmask_r,allmask_i,allmask_z,allmask_Y,wisemask_w1,wisemask_w2,psfsize_u,psfsize_g,psfsize_r,psfsize_i,psfsize_z,psfsize_Y,psfdepth_u,psfdepth_g,psfdepth_r,psfdepth_i,psfdepth_z,psfdepth_Y,galdepth_u,galdepth_g,galdepth_r,galdepth_i,galdepth_z,galdepth_Y,wise_coadd_id,lc_flux_w1,lc_flux_w2,lc_flux_ivar_w1,lc_flux_ivar_w2,lc_nobs_w1,lc_nobs_w2,lc_fracflux_w1,lc_fracflux_w2,lc_rchisq_w1,lc_rchisq_w2,lc_mjd_w1,lc_mjd_w2,fracdev,fracdev_ivar,shapeexp_r,shapeexp_r_ivar,shapeexp_e1,shapeexp_e1_ivar,shapeexp_e2,shapeexp_e2_ivar,shapedev_r,shapedev_r_ivar,shapedev_e1,shapedev_e1_ivar,shapedev_e2,shapedev_e2_ivar
5000,328348,2151m005,4372,True,REX,215.020785818,-0.436099388176,3.39139e+09,3.32977e+09,3231.41,2677.51,541.966 .. 1062.77,0.0430554,56384.3696742,57841.408566,0.0,7.9449,10.1954,0.0,12.1672,0.0,3.27113,-7.55527,-54.889,413.993,0.0,32.3485,9.96015,0.0,3.85803,0.0,0.763637,0.161717,0.000926509,2.72254e-05,0.0 .. 0.0,0.115342 .. 6.5848,0.171424 .. 9.07527,0.0 .. 0.0,0.161556 .. 11.2678,0.0 .. 0.0,0.0 .. 0.0,-0.0276824 .. -0.174976,-0.0124807 .. 0.184533,0.0 .. 0.0,-0.0498111 .. 0.322155,0.0 .. 0.0,0.0 .. 0.0,6023.9 .. 30.7342,1811.6 .. 9.24288,0.0 .. 0.0,684.401 .. 3.49124,0.0 .. 0.0,0.853488,0.880335,0.917728,0.93882,0.953112,0.958684,0.99273,0.995529,0.999045,0.999639,0,2,2,0,4,0,88,82,24,25,0.0,0.892637,0.905007,0.0,0.975282,0.0,0.819174,0.693096,0.558753,0.181987,0.0,0.00519172,0.0145345,0.0,0.035095,0.0,0.704822,0.265382,0.618957,1.73401,0.0,0.124738,0.128617,0.0,0.129451,0.0,0.0,0.63644,0.639871,0.0,0.962502,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.36256,1.43596,0.0,1.39958,0.0,0.0,1105.16,303.904,0.0,120.745,0.0,0.0,670.328,192.172,0.0,73.5871,0.0,2147p000,7.50341 .. 0.1255,-9.47805 .. -1.50739,0.103625 .. 0.112786,0.0266897 .. 0.0223639,12 .. 12,12 .. 12,0.387287 .. 34.9154,0.31122 .. 2.28892,0.550701 .. 0.734641,0.872711 .. 0.874847,55219.4625196 .. 57222.9677945,55219.4625196 .. 57222.8693625,0.0,0.0,3.84652,312.683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5000,328344,2141m005,5755,True,EXP,214.039998446,-0.388967134386,1.31075e+10,1.84976e+10,2967.44,3325.14,4881.62 .. 2264.94,0.0421197,56402.2927219,57816.3237843,0.0,12.4897,19.3099,0.0,26.8138,0.0,21.8991,8.63733,52.2312,-230.641,0.0,46.4328,18.3153,0.0,3.44296,0.0,0.745871,0.145106,0.000745371,2.39906e-05,0.0 .. 0.0,0.187728 .. 10.4455,0.350178 .. 14.9685,0.0 .. 0.0,0.822535 .. 18.941,0.0 .. 0.0,0.0 .. 0.0,-0.0147594 .. 0.422572,0.0468933 .. -0.130112,0.0 .. 0.0,0.374802 .. -2.36544,0.0 .. 0.0,0.0 .. 0.0,10045.4 .. 40.6138,3563.96 .. 18.1835,0.0 .. 0.0,624.717 .. 3.38435,0.0 .. 0.0,0.856432,0.882777,0.919442,0.940109,0.954107,0.959564,0.992887,0.995626,0.999066,0.999647,0,3,3,0,5,0,97,85,21,23,0.0,0.986997,1.03981,0.0,1.02612,0.0,1.39164,0.694118,0.827101,0.104184,0.0,0.0163239,0.0201655,0.0,0.0267761,0.0,0.270775,0.595286,0.663045,1.28594,0.0,0.12859,0.0480733,0.0,0.164456,0.0,0.0,0.956135,0.980164,0.0,0.781684,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,1.54363,1.61634,0.0,1.33041,0.0,0.0,1466.92,473.841,0.0,121.932,0.0,0.0,946.314,314.813,0.0,72.3124,0.0,2147p000,21.9644 .. 18.7982,13.5074 .. 8.41349,0.0873923 .. 0.109071,0.023921 .. 0.0222009,11 .. 13,11 .. 13,0.262824 .. 0.316953,0.344037 .. 0.813146,1.16217 .. 0.630177,0.507192 .. 0.662079,55219.4625196 .. 57222.9677945,55219.4625196 .. 57222.8693625,0.0,0.0,5.3752,1142.74,-0.118823,15880.0,-0.282612,30512.4,0.0,0.0,0.0,0.0,0.0,0.0
5000,335534,2116p007,73,True,EXP,211.572020403,0.629197666436,8.71746e+09,6.63066e+09,2527.42,139.622,2271.75 .. 985.649,0.0433657,56402.2956818,57894.1915357,0.0,15.2115,21.5704,0.0,27.1487,0.0,-4.40782,-8.03384,-153.816,-3058.18,0.0,32.4763,9.92041,0.0,2.97262,0.0,0.478054,0.114258,0.000759424,2.33286e-05,0.0 .. 0.0,0.129189 .. 12.0266,0.201441 .. 16.7954,0.0 .. 0.0,0.224487 .. 21.1342,0.0 .. 0.0,0.0 .. 0.0,-0.0225355 .. 0.565564,-0.02386 .. 0.356039,0.0 .. 0.0,-0.0701309 .. -1.03975,0.0 .. 0.0,0.0 .. 0.0,10652.4 .. 54.3488,3183.21 .. 16.2409,0.0 .. 0.0,929.995 .. 4.74487,0.0 .. 0.0,0.852514,0.879527,0.91716,0.938393,0.952782,0.958393,0.992678,0.995497,0.999038,0.999637,0,3,4,0,6,0,80,80,25,25,0.0,1.02321,1.03066,0.0,0.993039,0.0,0.783075,0.693281,0.547202,0.106922,0.0,0.100055,0.100498,0.0,0.185171,0.0,6.33829,2.84001,1.0321,1.00341,0.0,0.0866708,0.0851065,0.0,0.0935383,0.0,0.0,0.99085,0.987549,0.0,0.855988,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.53748,1.24597,0.0,1.31518,0.0,0.0,1543.18,708.38,0.0,186.246,0.0,0.0,948.273,382.948,0.0,107.788,0.0,2117p000,-9.70642 .. -14.9352,-46.7419 .. -14.4816,0.0594465 .. 0.0886782,0.0161162 .. 0.0192251,10 .. 14,10 .. 14,2.33569 .. 2.3669,1.04081 .. 1.70284,0.61382 .. 0.743669,0.771782 .. 0.413281,55217.0806315 .. 57216.8335545,55217.0806315 .. 57216.8335545,0.0,0.0,5.66287,588.398,0.0712794,25611.8,0.0301598,12497.0,0.0,0.0,0.0,0.0,0.0,0.0
5000,333968,1801p005,5787,True,EXP,180.167463711,0.563655691232,5.91848e+10,1.16922e+11,1216.06,2674.16,21189.9 .. 47017.8,0.0260902,56385.2403339,57893.0016497,0.0,12.2007,16.3554,0.0,19.0932,0.0,5.48363,-3.03154,84.5899,-1783.57,0.0,349.284,49.3777,0.0,8.52987,0.0,0.684311,0.151202,0.000586589,1.57626e-05,0.0 .. 0.0,0.293192 .. 11.3951,0.366826 .. 15.1433,0.0 .. 0.0,0.432501 .. 17.1568,0.0 .. 0.0,0.0 .. 0.0,0.014862 .. 0.0326548,0.0233767 .. -0.440259,0.0 .. 0.0,0.0190371 .. -0.611676,0.0 .. 0.0,0.0 .. 0.0,47885.4 .. 246.32,6502.31 .. 32.9806,0.0 .. 0.0,1067.97 .. 5.30705,0.0 .. 0.0,0.908464,0.925675,0.949305,0.962467,0.971319,0.974756,0.995588,0.997288,0.999421,0.999781,0,9,5,0,6,0,69,67,14,14,0.0,1.25268,1.02416,0.0,1.02593,0.0,0.862536,0.854701,0.673859,0.189621,0.0,0.0153004,0.0249698,0.0,0.00678333,0.0,0.595817,1.63515,1.16822,0.974143,0.0,0.0518946,0.0820615,0.0,0.0276103,0.0,0.0,0.963474,0.712053,0.0,1.03075,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1.38939,1.82893,0.0,1.50341,0.0,0.0,8654.51,653.382,0.0,163.979,0.0,0.0,5114.93,432.789,0.0,98.238,0.0,1800p000,2.74401 .. 0.0,-6.12989 .. 0.0,0.145864 .. 0.0,0.0402771 .. 0.0,14 .. 0,14 .. 0,1.41556 .. 0.0,0.810912 .. 0.0,0.722055 .. 0.0,0.696678 .. 0.0,55362.5324828 .. 0.0,55362.5324828 .. 0.0,0.0,0.0,3.88436,5190.46,-0.199771,117496.0,-0.0485594,49781.8,0.0,0.0,0.0,0.0,0.0,0.0
5000,328001,1283m005,3176,True,EXP,128.471178658,-0.390234980219,5.71256e+09,2.8394e+09,477.988,3307.72,1693.39 .. 1128.29,0.0473728,57021.297159,57120.009183,0.0,55.0994,83.3986,0.0,100.15,0.0,33.5624,5.52399,61.1152,157.735,0.0,2.47754,1.4533,0.0,0.0941122,0.0,0.236705,0.0554944,0.000263143,9.30905e-06,0.0 .. 0.0,0.225294 .. 22.6194,0.35991 .. 34.3572,0.0 .. 0.0,0.537469 .. 41.8781,0.0 .. 0.0,0.0 .. 0.0,-0.00893563 .. -0.422569,0.0106549 .. 0.172437,0.0 .. 0.0,0.11018 .. 1.14015,0.0 .. 0.0,0.0 .. 0.0,2320.93 .. 11.8415,1359.04 .. 6.93386,0.0 .. 0.0,80.6666 .. 0.411564,0.0 .. 0.0,0.840037,0.869155,0.909861,0.932895,0.948533,0.954637,0.992004,0.995082,0.998949,0.999603,0,1,1,0,1,0,86,78,14,14,0.0,0.927987,0.953427,0.0,0.87992,0.0,1.2426,0.626238,0.793351,0.170813,0.0,0.170867,0.125094,0.0,0.107493,0.0,0.531884,2.47431,3.02121,6.06558,0.0,0.144223,0.140875,0.0,0.147936,0.0,0.0,0.878072,0.876364,0.0,0.879702,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.43518,1.42689,0.0,1.02508,0.0,0.0,389.626,230.808,0.0,26.555,0.0,0.0,243.723,143.333,0.0,12.4446,0.0,1285p000,36.6759 .. 0.0,6.91602 .. 0.0,0.0428732 .. 0.0,0.0129147 .. 0.0,15 .. 0,15 .. 0,0.566322 .. 0.0,2.38313 .. 0.0,0.682397 .. 0.0,0.613429 .. 0.0,55311.3280468 .. 0.0,55311.3279831 .. 0.0,0.0,0.0,10.8546,222.696,0.185788,33455.5,-0.115437,18929.8,0.0,0.0,0.0,0.0,0.0,0.0
5000,324012,2111m012,31,True,EXP,211.175085181,-1.37452309104,2.25027e+09,3.29022e+09,1111.5,88.4858,848.151 .. 139.896,0.05033,56403.2627857,57844.3172313,0.0,13.4554,19.492,0.0,28.3479,0.0,72.6766,39.4566,22.2451,-419.893,0.0,22.5908,4.56948,0.0,1.23257,0.0,0.287941,0.0685404,0.000476334,1.66264e-05,0.0 .. 0.0,0.0947688 .. 9.17562,0.102712 .. 12.1405,0.0 .. 0.0,0.168411 .. 16.7865,0.0 .. 0.0,0.0 .. 0.0,0.00153912 .. 0.395557,-0.0269956 .. 1.24615,0.0 .. 0.0,-0.0245566 .. 1.77512,0.0 .. 0.0,0.0 .. 0.0,13646.1 .. 69.5191,2697.26 .. 13.7615,0.0 .. 0.0,712.731 .. 3.63638,0.0 .. 0.0,0.830946,0.86158,0.904512,0.928859,0.94541,0.951874,0.991507,0.994776,0.998883,0.999578,0,4,3,0,4,0,78,76,23,24,0.0,1.1433,0.918546,0.0,0.942312,0.0,57.6602,4.23055,0.566545,0.121277,0.0,0.197545,0.108575,0.0,0.0848924,0.0,0.719991,0.785362,2.97928,1.60134,0.0,0.14332,0.14108,0.0,0.142291,0.0,0.0,0.777686,0.777004,0.0,0.776033,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.60167,1.21963,0.0,1.20677,0.0,0.0,1816.11,624.173,0.0,169.488,0.0,0.0,1201.4,341.15,0.0,92.3334,0.0,2117m016,88.7731 .. 56.2486,78.8266 .. 14.6678,0.0411626 .. 0.0466988,0.0111999 .. 0.0102253,11 .. 12,11 .. 12,0.651345 .. 0.781086,0.766808 .. 1.8387,9.67003 .. 8.22375,1.17809 .. 0.9848,55217.5440792 .. 57217.3580587,55217.5440792 .. 57217.3580587,0.0,0.0,10.1729,2851.79,-0.110884,9046.73,-0.347061,22676.6,0.0,0.0,0.0,0.0,0.0,0.0
5000,324012,2111m012,3454,True,EXP,211.059785586,-1.22589413142,1.46156e+09,4.02142e+08,2695.37,2130.71,271.364 .. 573.368,0.0526802,56403.2627857,57895.1609692,0.0,7.93544,15.1993,0.0,22.3545,0.0,-2.83476,-12.1976,3.955,659.265,0.0,15.8707,4.39111,0.0,1.06921,0.0,0.297331,0.0724489,0.000506228,1.80079e-05,0.0 .. 0.0,0.0698665 .. 4.37216,0.0942476 .. 8.26355,0.0 .. 0.0,0.131072 .. 11.0079,0.0 .. 0.0,0.0 .. 0.0,0.0199377 .. -0.00779564,-0.00743932 .. 0.0738431,0.0 .. 0.0,-0.0115851 .. 0.00658758,0.0 .. 0.0,0.0 .. 0.0,11030.7 .. 56.2792,3022.72 .. 15.422,0.0 .. 0.0,721.453 .. 3.68088,0.0 .. 0.0,0.823791,0.855607,0.900283,0.925664,0.942935,0.949684,0.991112,0.994532,0.998831,0.999559,0,3,3,0,4,0,84,82,25,26,0.0,0.89628,0.882897,0.0,0.850064,0.0,0.843575,0.553204,0.493198,0.14505,0.0,0.12639,0.0979446,0.0,0.0361724,0.0,3.34001,0.690319,21.7695,1.22425,0.0,0.180163,0.181833,0.0,0.183898,0.0,0.0,0.655353,0.655879,0.0,0.659243,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.67224,1.22685,0.0,1.2088,0.0,0.0,1358.52,700.376,0.0,170.619,0.0,0.0,913.71,379.747,0.0,92.9153,0.0,2117m016,-12.0038 .. -12.784,-5.06071 .. -31.5426,0.0391266 .. 0.0531437,0.0110574 .. 0.0112186,11 .. 14,11 .. 14,1.38009 .. 0.758988,2.95547 .. 0.503143,0.820413 .. 0.713331,0.623138 .. 0.631512,55217.5440792 .. 57217.3580587,55217.5440792 .. 57217.3580587,0.0,0.0,10.1901,779.616,0.319907,4172.47,-0.0848188,2531.49,0.0,0.0,0.0,0.0,0.0,0.0
5000,324009,2103m012,660,True,EXP,210.474629233,-1.3429123758,1.03503e+10,1.62486e+10,430.922,522.812,4355.25 .. 49743.1,0.0467606,56403.2627857,57895.1609692,0.0,49.9479,74.2599,0.0,96.0414,0.0,22.5889,-12.6449,-110.089,439.735,0.0,9.6994,3.75508,0.0,1.18985,0.0,0.235122,0.0589016,0.000409688,1.47027e-05,0.0 .. 0.0,0.17472 .. 21.5285,0.283556 .. 32.397,0.0 .. 0.0,0.402201 .. 41.8776,0.0 .. 0.0,0.0 .. 0.0,-0.0357288 .. 0.238164,-0.0475388 .. 0.600606,0.0 .. 0.0,-0.0390423 .. 0.465861,0.0 .. 0.0,0.0 .. 0.0,7877.4 .. 40.1908,2995.86 .. 15.282,0.0 .. 0.0,910.922 .. 4.64736,0.0 .. 0.0,0.841931,0.870732,0.910973,0.933733,0.949181,0.95521,0.992107,0.995145,0.998963,0.999608,0,2,3,0,5,0,78,78,23,23,0.0,1.05372,0.973921,0.0,0.998184,0.0,1.32923,0.934879,0.642476,0.141565,0.0,0.187263,0.204478,0.0,0.202427,0.0,0.458246,0.530419,0.646976,1.06734,0.0,0.0900323,0.0795068,0.0,0.0811965,0.0,0.0,0.913234,0.911075,0.0,0.914569,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.01651,1.20864,0.0,1.18408,0.0,0.0,670.655,701.943,0.0,224.947,0.0,0.0,514.147,378.409,0.0,119.832,0.0,2102m016,12.1594 .. 26.2199,-16.3231 .. -18.0238,0.0303764 .. 0.0424691,0.00829058 .. 0.00933685,10 .. 13,10 .. 13,1.00387 .. 0.537102,1.0041 .. 0.893931,0.99834 .. 0.821698,0.550273 .. 0.732278,55216.286868 .. 57215.9147494,55216.3530838 .. 57215.9147494,0.0,0.0,9.34803,883.369,-0.121497,111081.0,-0.0134202,36792.9,0.0,0.0,0.0,0.0,0.0,0.0
5000,325446,2096m010,4887,True,EXP,209.71468671,-0.891159416752,4.98291e+09,1.06516e+10,567.309,3295.01,1346.58 .. 8810.72,0.0460001,56402.2971649,57895.1696736,0.0,18.5739,28.3124,0.0,35.8662,0.0,12.906,8.56013,83.5616,836.416,0.0,14.8019,10.6338,0.0,1.78214,0.0,0.450449,0.108582,0.000607378,2.01228e-05,0.0 .. 0.0,0.128726 .. 11.9826,0.214518 .. 17.9719,0.0 .. 0.0,0.258744 .. 22.2928,0.0 .. 0.0,0.0 .. 0.0,-0.031918 .. 0.549218,-0.0214283 .. 0.448473,0.0 .. 0.0,-0.0452514 .. 0.424288,0.0 .. 0.0,0.0 .. 0.0,5968.06 .. 30.4493,4282.1 .. 21.2517,0.0 .. 0.0,686.287 .. 3.50146,0.0 .. 0.0,0.84429,0.872695,0.912355,0.934775,0.949987,0.955922,0.992235,0.995224,0.998979,0.999615,0,2,4,0,4,0,89,89,23,24,0.0,1.0548,1.07758,0.0,0.964882,0.0,1.52634,0.810153,0.682786,0.133485,0.0,0.767696,0.801572,0.0,0.751505,0.0,2.4901,2.67511,0.66194,0.781079,0.0,0.106804,0.119113,0.0,0.145894,0.0,0.0,0.948739,0.947896,0.0,0.805365,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.22549,1.30917,0.0,1.37173,0.0,0.0,1370.08,866.369,0.0,126.479,0.0,0.0,759.854,501.005,0.0,73.9084,0.0,2102m016,15.1678 .. 8.01335,26.5463 .. 10.1184,0.0561837 .. 0.0777837,0.0155407 .. 0.0163817,11 .. 14,11 .. 14,2.16297 .. 3.95271,0.842723 .. 2.2866,0.913942 .. 1.10575,0.784103 .. 0.670906,55216.286868 .. 57215.9147494,55216.3530838 .. 57215.9147494,0.0,0.0,7.1184,444.162,-0.204657,32755.7,0.0184941,10708.7,0.0,0.0,0.0,0.0,0.0,0.0
5000,323889,1803m012,4286,True,DEV,180.419104633,-1.20368215358,4.12481e+10,9.75681e+10,1193.62,2435.92,23736.4 .. 7709.83,0.0324244,56450.9890028,57817.2578885,0.0,24.6854,35.4993,0.0,32.0891,0.0,28.2363,48.0375,642.583,909.399,0.0,31.6204,14.7352,0.0,1.19094,0.0,0.142559,0.0294129,0.000120826,4.22135e-06,0.0 .. 0.0,0.360856 .. 19.3747,0.671297 .. 27.9222,0.0 .. 0.0,1.22318 .. 35.7282,0.0 .. 0.0,0.0 .. 0.0,0.073582 .. -0.766636,0.24954 .. -1.85411,0.0 .. 0.0,0.699211 .. -3.79621,0.0 .. 0.0,0.0 .. 0.0,27158.3 .. 137.918,12173.7 .. 62.1109,0.0 .. 0.0,897.111 .. 4.59778,0.0 .. 0.0,0.887536,0.90848,0.93739,0.953569,0.964481,0.968724,0.99452,0.996631,0.999281,0.999728,0,7,8,0,5,0,80,66,12,12,0.0,1.24394,1.49618,0.0,1.28061,0.0,0.790384,0.563812,0.486314,0.103981,0.0,0.969436,1.04517,0.0,1.79104,0.0,1.28545,0.470732,0.375068,1.95782,0.0,0.109342,0.108527,0.0,0.115808,0.0,0.0,0.684105,0.697312,0.0,0.782301,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.52532,1.52316,0.0,1.22633,0.0,0.0,4190.8,1920.89,0.0,211.092,0.0,0.0,2560.11,1136.75,0.0,114.337,0.0,1800m016,33.26 .. 0.0,55.9246 .. 0.0,0.0227933 .. 0.0,0.00684947 .. 0.0,12 .. 0,12 .. 0,0.983801 .. 0.0,0.603779 .. 0.0,0.573659 .. 0.0,0.487101 .. 0.0,55363.0614424 .. 0.0,55363.0614424 .. 0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18.1595,11454.8,-0.309132,51054.2,0.161184,44682.3
5000,326772,1811m007,3729,True,EXP,181.231673569,-0.695664611615,2.14555e+09,8.13446e+09,333.862,2546.08,1641.16 .. 2630.9,0.0251862,56402.2081084,57862.1028427,0.0,41.9275,60.0762,0.0,70.4155,0.0,7.8599,-18.1269,24.1407,-992.716,0.0,5.82578,3.04246,0.0,0.692857,0.0,0.155053,0.0340203,0.00014029,5.21514e-06,0.0 .. 0.0,0.115798 .. 15.1294,0.153558 .. 21.6129,0.0 .. 0.0,0.167118 .. 25.5252,0.0 .. 0.0,0.0 .. 0.0,-0.0187475 .. 0.690211,-0.0223078 .. 1.21873,0.0 .. 0.0,-0.0602264 .. 1.15134,0.0 .. 0.0,0.0 .. 0.0,6860.88 .. 35.0045,3479.88 .. 17.7153,0.0 .. 0.0,776.514 .. 3.96181,0.0 .. 0.0,0.911491,0.928155,0.951018,0.963743,0.972299,0.97562,0.995741,0.997382,0.999441,0.999789,0,3,3,0,4,0,76,67,11,11,0.0,0.905889,0.913692,0.0,0.928684,0.0,0.906708,0.696238,0.580103,0.107069,0.0,0.0817521,0.108938,0.0,0.194502,0.0,3.53174,1.83173,6.75502,0.830874,0.0,0.110216,0.112821,0.0,0.122515,0.0,0.0,0.836361,0.844,0.0,0.831922,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.5179,1.7378,0.0,1.35605,0.0,0.0,1026.07,399.019,0.0,145.719,0.0,0.0,668.513,275.492,0.0,81.8026,0.0,1815p000,6.66321 .. 0.0,-29.8502 .. 0.0,0.0237594 .. 0.0,0.00724109 .. 0.0,11 .. 0,11 .. 0,3.92014 .. 0.0,1.19752 .. 0.0,0.704522 .. 0.0,0.983145 .. 0.0,55364.9801657 .. 0.0,55363.7894317 .. 0.0,0.0,0.0,14.7843,159.126,-0.351889,55340.9,0.142202,25931.3,0.0,0.0,0.0,0.0,0.0,0.0
5000,326767,1798m007,3522,True,EXP,179.931499957,-0.772734206379,1.65938e+10,5.47042e+10,1023.23,1487.12,6312.36 .. 90401.9,0.0223684,56366.2010556,57844.1572538,0.0,35.437,42.9023,0.0,47.1807,0.0,23.3924,12.3026,-163.888,-765.869,0.0,45.9675,20.0389,0.0,1.86399,0.0,0.24761,0.0535,0.000208208,7.13522e-06,0.0 .. 0.0,0.156765 .. 17.0703,0.19195 .. 21.1297,0.0 .. 0.0,0.206741 .. 23.1639,0.0 .. 0.0,0.0 .. 0.0,-0.0358679 .. 0.560392,-0.0442742 .. 0.725995,0.0 .. 0.0,-0.0516616 .. 1.04111,0.0 .. 0.0,0.0 .. 0.0,31892.9 .. 110.582,11510.6 .. 58.9934,0.0 .. 0.0,1062.42 .. 5.76142,0.0 .. 0.0,0.920991,0.93593,0.956377,0.967734,0.97536,0.978318,0.996216,0.997675,0.999504,0.999813,0,5,7,0,7,0,76,65,11,11,0.0,1.03349,0.942079,0.0,0.913743,0.0,1.10795,0.83983,0.53157,0.151239,0.0,0.0128868,0.028655,0.0,0.0533466,0.0,1.08826,1.42849,0.884186,0.968733,0.0,0.178073,0.157689,0.0,0.137591,0.0,0.0,0.895535,0.908277,0.0,0.908257,0.0,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0.0,1.26366,1.39041,0.0,1.22074,0.0,0.0,6900.4,2037.51,0.0,246.89,0.0,0.0,3966.89,1208.77,0.0,132.025,0.0,1800m016,26.3241 .. 0.0,22.7586 .. 0.0,0.0426632 .. 0.0,0.0126594 .. 0.0,12 .. 0,12 .. 0,0.982388 .. 0.0,1.00656 .. 0.0,0.859906 .. 0.0,0.772868 .. 0.0,55363.0614424 .. 0.0,55363.0614424 .. 0.0,0.0,0.0,10.5098,1269.51,-0.320665,221446.0,-0.145097,102287.0,0.0,0.0,0.0,0.0,0.0,0.0
5000,326752,1761m007,123,True,EXP,176.140602182,-0.866844698297,4.59736e+10,2.03721e+10,1585.14,193.998,7893.67 .. 2949.79,0.0196668,56384.1948078,57816.2265038,0.0,39.4923,52.565,0.0,65.9814,0.0,20.2448,19.3575,84.708,-1450.51,0.0,31.046,7.53273,0.0,2.04902,0.0,0.272264,0.0660153,0.000268731,8.86904e-06,0.0 .. 0.0,0.275561 .. 20.7696,0.360192 .. 28.7448,0.0 .. 0.0,0.47692 .. 37.4357,0.0 .. 0.0,0.0 .. 0.0,0.0346487 .. -0.816326,0.0272672 .. -0.11435,0.0 .. 0.0,0.0570358 .. 0.532141,0.0 .. 0.0,0.0 .. 0.0,17351.0 .. 86.5786,4015.03 .. 20.4848,0.0 .. 0.0,1002.52 .. 5.13816,0.0 .. 0.0,0.930192,0.943445,0.961543,0.971575,0.978303,0.980911,0.996673,0.997955,0.999564,0.999835,0,4,4,0,6,0,71,73,13,12,0.0,1.12676,1.03977,0.0,0.978786,0.0,0.86316,0.812329,0.618243,0.121523,0.0,0.0886024,0.0865157,0.0,0.093744,0.0,1.05371,0.953274,2.73645,0.539264,0.0,0.0883001,0.0821246,0.0,0.108533,0.0,0.0,0.9995,1.00791,0.0,0.926346,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.2317,1.468,0.0,1.53076,0.0,0.0,3982.44,633.216,0.0,147.347,0.0,0.0,2241.98,391.949,0.0,93.1666,0.0,1754m016,21.203 .. 0.0,8.28294 .. 0.0,0.0482416 .. 0.0,0.0163568 .. 0.0,12 .. 0,14 .. 0,1.21618 .. 0.0,3.0013 .. 0.0,0.594199 .. 0.0,0.575106 .. 0.0,55359.0922014 .. 0.0,55359.0922014 .. 0.0,0.0,0.0,9.63361,1407.68,0.217106,122921.0,0.267542,148960.0,0.0,0.0,0.0,0.0,0.0,0.0
5000,323871,1758m012,2798,True,EXP,175.939868035,-1.27658627985,3.42762e+10,2.72359e+10,908.404,1434.18,41027.1 .. 2891.7,0.0170624,56384.1948078,57815.2566117,0.0,112.194,148.043,0.0,159.881,0.0,43.7939,33.9455,-167.853,-570.149,0.0,8.64703,4.2361,0.0,0.626145,0.0,0.117024,0.0283315,0.000120819,4.84498e-06,0.0 .. 0.0,0.258814 .. 32.8027,0.326259 .. 42.5254,0.0 .. 0.0,0.355445 .. 50.4362,0.0 .. 0.0,0.0 .. 0.0,-0.00922681 .. 0.394064,-0.0445873 .. 0.120305,0.0 .. 0.0,-0.0262927 .. 2.5451,0.0 .. 0.0,0.0 .. 0.0,13889.4 .. 70.8645,6611.67 .. 33.2264,0.0 .. 0.0,936.609 .. 4.72602,0.0 .. 0.0,0.939149,0.950746,0.966549,0.975292,0.981149,0.983418,0.997113,0.998226,0.999621,0.999857,0,2,3,0,5,0,69,69,11,11,0.0,1.87572,1.50692,0.0,0.948625,0.0,1.19945,0.540255,0.586245,0.12327,0.0,0.0842014,0.110271,0.0,0.145429,0.0,1.19005,0.854125,2.63571,2.73883,0.0,0.160862,0.141576,0.0,0.145062,0.0,0.0,0.500957,0.931619,0.0,0.782663,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.09283,1.05295,0.0,1.40598,0.0,0.0,4030.32,2055.07,0.0,163.336,0.0,0.0,2065.5,1008.19,0.0,95.2967,0.0,1754m016,73.074 .. 0.0,-22.9211 .. 0.0,0.0192977 .. 0.0,0.00592999 .. 0.0,11 .. 0,11 .. 0,0.611358 .. 0.0,2.8997 .. 0.0,0.738674 .. 0.0,0.672973 .. 0.0,55359.0922014 .. 0.0,55359.0922014 .. 0.0,0.0,0.0,14.8012,1515.35,0.0657153,194601.0,-0.233658,465773.0,0.0,0.0,0.0,0.0,0.0,0.0
